accuracy,auroc_macro,auroc_micro,bucket,count_class_0,count_class_1,count_class_2,count_class_3,documents,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_macro,f1_micro,method,precision_class_0,precision_class_1,precision_class_2,precision_class_3,precision_macro,precision_micro,recall_class_0,recall_class_1,recall_class_2,recall_class_3,recall_macro,recall_micro,seed,tpr_at_1_fpr_class_0,tpr_at_1_fpr_class_1,tpr_at_1_fpr_class_2,tpr_at_1_fpr_class_3,tpr_at_1_fpr_macro,tpr_at_1_fpr_micro,tpr_at_1_fpr_mixed_avg,tpr_at_5_fpr_class_0,tpr_at_5_fpr_class_1,tpr_at_5_fpr_class_2,tpr_at_5_fpr_class_3,tpr_at_5_fpr_macro,tpr_at_5_fpr_micro,tpr_at_5_fpr_mixed_avg
0.8533724340175953,0.959255867336796,0.9682020278463377,0–200,87,91,149,14,341,0.9101796407185628,0.7956989247311828,0.881578947368421,0.56,0.7868643782045416,0.8533724340175953,Dual / Editor,0.95,0.7789473684210526,0.864516129032258,0.6363636363636364,0.8074567834542367,0.8533724340175953,0.8735632183908046,0.8131868131868132,0.8993288590604027,0.5,0.7715197226595052,0.8533724340175953,3407,0.8045977011494253,0.3956043956043956,0.4563758389261745,0.5,0.5391444839199988,0.6187683284457478,0.44780219780219777,0.9770114942528736,0.7472527472527473,0.8187919463087249,0.6428571428571429,0.7964783326678722,0.8621700879765396,0.695054945054945
0.9336734693877551,0.9838389874039749,0.9844540221336349,200–400,329,349,591,103,1372,0.9862595419847329,0.9198813056379822,0.9343065693430657,0.7912087912087912,0.907914052043643,0.9336734693877551,Dual / Editor,0.99079754601227,0.9538461538461539,0.897196261682243,0.9113924050632911,0.9383080916509895,0.9336734693877551,0.9817629179331308,0.8882521489971347,0.9746192893401016,0.6990291262135923,0.8859158706209899,0.9336734693877551,3407,0.9969604863221885,0.836676217765043,0.7478849407783418,0.7184466019417476,0.8249920617018303,0.7565597667638484,0.7775614098533953,1.0,0.9598853868194842,0.9543147208121827,0.8349514563106796,0.9372878909855867,0.9591836734693877,0.8974184215650819
0.9420442571127503,0.9867747577627065,0.9895345811667247,400–600,248,214,432,55,949,0.9959514170040485,0.908641975308642,0.9426048565121413,0.7956989247311828,0.9107242933890036,0.9420442571127503,Dual / Editor,1.0,0.9633507853403142,0.9008438818565401,0.9736842105263158,0.9594697194307926,0.9420442571127503,0.9919354838709677,0.8598130841121495,0.9884259259259259,0.6727272727272727,0.878225441659079,0.9420442571127503,3407,1.0,0.8785046728971962,0.8194444444444444,0.7818181818181819,0.8699418247899556,0.8830347734457323,0.830161427357689,1.0,0.9766355140186916,0.9699074074074074,0.8545454545454545,0.9502720939928884,0.9726027397260274,0.915590484282073
0.9716713881019831,0.9980088728761404,0.9956022438186648,600–800,87,99,151,16,353,1.0,0.9633507853403142,0.967948717948718,0.896551724137931,0.9569628068567408,0.9716713881019831,Dual / Editor,1.0,1.0,0.937888198757764,1.0,0.984472049689441,0.9716713881019831,1.0,0.9292929292929293,1.0,0.8125,0.9354482323232323,0.9716713881019831,3407,1.0,0.9595959595959596,0.9735099337748344,0.9375,0.9676514733426985,0.9745042492917847,0.9485479797979798,1.0,0.9797979797979798,1.0,1.0,0.9949494949494949,0.9858356940509915,0.9898989898989898
0.9567567567567568,0.9993061979648474,0.99809106403701,800+,49,47,83,6,185,0.9791666666666666,0.9230769230769231,0.9651162790697675,0.9090909090909091,0.9441126944760666,0.9567567567567568,Dual / Editor,1.0,0.9545454545454546,0.9325842696629213,1.0,0.9717824310520939,0.9567567567567568,0.9591836734693877,0.8936170212765957,1.0,0.8333333333333334,0.9215335070198293,0.9567567567567568,3407,1.0,0.851063829787234,1.0,1.0,0.9627659574468085,0.9405405405405406,0.925531914893617,1.0,1.0,1.0,1.0,1.0,0.9891891891891892,1.0
0.8797653958944281,0.9677179032227012,0.9775629724546573,0–200,87,91,149,14,341,0.9431818181818182,0.8279569892473119,0.89419795221843,0.6666666666666666,0.8330008565785566,0.8797653958944281,Creator + Editor,0.9325842696629213,0.8105263157894737,0.9097222222222222,0.6923076923076923,0.8362851249955774,0.8797653958944281,0.9540229885057471,0.8461538461538461,0.8791946308724832,0.6428571428571429,0.8305571520973049,0.8797653958944281,42,0.8850574712643678,0.5054945054945055,0.3422818791946309,0.6428571428571429,0.5939227497026618,0.7360703812316716,0.5741758241758241,0.9540229885057471,0.7802197802197802,0.8523489932885906,0.7857142857142857,0.8430765119321009,0.8973607038123167,0.782967032967033
0.9424198250728864,0.9842879094735335,0.9897624501695721,200–400,329,349,591,103,1372,0.9849397590361446,0.9423631123919308,0.9438390611902766,0.7875647668393783,0.9146766748644326,0.9424198250728864,Creator + Editor,0.9761194029850746,0.9478260869565217,0.9352159468438538,0.8444444444444444,0.9259014703074737,0.9424198250728864,0.993920972644377,0.9369627507163324,0.9526226734348562,0.7378640776699029,0.9053426186163671,0.9424198250728864,42,1.0,0.8911174785100286,0.6006768189509306,0.7378640776699029,0.8074145937827156,0.8950437317784257,0.8144907780899657,1.0,0.9742120343839542,0.9593908629441624,0.8349514563106796,0.9421385884096991,0.9701166180758017,0.9045817453473168
0.958904109589041,0.9839382368555826,0.9910465344808633,400–600,248,214,432,55,949,0.9979879275653923,0.9485981308411215,0.9590909090909091,0.7956989247311828,0.9253439730571513,0.958904109589041,Creator + Editor,0.9959839357429718,0.9485981308411215,0.9419642857142857,0.9736842105263158,0.9650576407061737,0.958904109589041,1.0,0.9485981308411215,0.9768518518518519,0.6727272727272727,0.8995443138550616,0.958904109589041,42,1.0,0.8878504672897196,0.6481481481481481,0.7454545454545455,0.8203632902231034,0.9441517386722866,0.8166525063721326,1.0,0.9953271028037384,0.9768518518518519,0.8181818181818182,0.9475901932093522,0.9810326659641728,0.9067544604927783
0.9858356940509915,0.9990536038500639,0.998804259724418,600–800,87,99,151,16,353,1.0,0.9897959183673469,0.9836065573770492,0.9032258064516129,0.9691570705490022,0.9858356940509915,Creator + Editor,1.0,1.0,0.974025974025974,0.9333333333333333,0.9768398268398268,0.9858356940509915,1.0,0.9797979797979798,0.9933774834437086,0.875,0.962043865810422,0.9858356940509915,42,1.0,0.9797979797979798,0.9867549668874173,0.9375,0.9760132366713492,0.9915014164305949,0.9586489898989898,1.0,0.98989898989899,1.0,1.0,0.9974747474747475,0.9943342776203966,0.994949494949495
0.9837837837837838,0.9998047913480116,0.9998149500852204,800+,49,47,83,6,185,1.0,0.9787234042553191,0.9818181818181818,0.9230769230769231,0.9709046272876061,0.9837837837837838,Creator + Editor,1.0,0.9787234042553191,0.9878048780487805,0.8571428571428571,0.9559177848617392,0.9837837837837838,1.0,0.9787234042553191,0.9759036144578314,1.0,0.9886567546782876,0.9837837837837838,42,1.0,1.0,0.9759036144578314,1.0,0.9939759036144579,0.9945945945945946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8621700879765396,0.9558936066828718,0.9716462706719069,0–200,87,91,149,14,341,0.9024390243902439,0.7853403141361257,0.9019607843137255,0.6666666666666666,0.8141016973766904,0.8621700879765396,Creator + Editor,0.961038961038961,0.75,0.8789808917197452,1.0,0.8975049631896765,0.8621700879765396,0.8505747126436781,0.8241758241758241,0.9261744966442953,0.5,0.7752312583659493,0.8621700879765396,2026,0.7931034482758621,0.4065934065934066,0.4228187919463087,0.5714285714285714,0.5484860545610372,0.656891495601173,0.489010989010989,0.9655172413793104,0.7582417582417582,0.8791946308724832,0.6428571428571429,0.8114526933376737,0.8768328445747801,0.7005494505494505
0.9314868804664723,0.98201084653399,0.9864755721113934,200–400,329,349,591,103,1372,0.9831546707503829,0.9215406562054208,0.9352989352989353,0.7455621301775148,0.8963890981080633,0.9314868804664723,Creator + Editor,0.9907407407407407,0.9176136363636364,0.9063492063492063,0.9545454545454546,0.9423122594997595,0.9314868804664723,0.9756838905775076,0.9255014326647565,0.9661590524534687,0.6116504854368932,0.8697487152831564,0.9314868804664723,2026,0.993920972644377,0.8080229226361032,0.583756345177665,0.7281553398058253,0.7784638950659926,0.8447521865889213,0.7680891312209642,1.0,0.9684813753581661,0.9543147208121827,0.8349514563106796,0.9394368881202572,0.9620991253644315,0.9017164158344229
0.9430979978925185,0.9852388608936573,0.9893596979498505,400–600,248,214,432,55,949,0.991869918699187,0.9299065420560748,0.9451287793952967,0.7058823529411765,0.8931968982729338,0.9430979978925185,Creator + Editor,1.0,0.9299065420560748,0.9154013015184381,1.0,0.9613269608936282,0.9430979978925185,0.9838709677419355,0.9299065420560748,0.9768518518518519,0.5454545454545454,0.8590209767761019,0.9430979978925185,2026,1.0,0.8598130841121495,0.5671296296296297,0.7454545454545455,0.7930993147990812,0.898840885142255,0.8026338147833475,1.0,0.9626168224299065,0.9629629629629629,0.8,0.9313949463482174,0.9726027397260274,0.8813084112149533
0.9745042492917847,0.9979162010459259,0.9979589489255726,600–800,87,99,151,16,353,0.9942196531791907,0.9795918367346939,0.9741935483870968,0.8148148148148148,0.940704963278949,0.9745042492917847,Creator + Editor,1.0,0.9896907216494846,0.949685534591195,1.0,0.9848440640601699,0.9745042492917847,0.9885057471264368,0.9696969696969697,1.0,0.6875,0.9114256792058516,0.9745042492917847,2026,1.0,1.0,1.0,0.9375,0.984375,0.9830028328611898,0.96875,1.0,1.0,1.0,0.9375,0.984375,0.9971671388101983,0.96875
0.972972972972973,0.9993532794180628,0.9981202824446068,800+,49,47,83,6,185,0.9791666666666666,0.9574468085106383,0.9822485207100592,0.9090909090909091,0.9569882262445684,0.972972972972973,Creator + Editor,1.0,0.9574468085106383,0.9651162790697675,1.0,0.9806407718951015,0.972972972972973,0.9591836734693877,0.9574468085106383,1.0,0.8333333333333334,0.9374909538283399,0.972972972972973,2026,1.0,0.9361702127659575,1.0,1.0,0.9840425531914894,0.9783783783783784,0.9680851063829787,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0
0.8651026392961877,0.959831312937973,0.9686248541607543,0–200,87,91,149,14,341,0.9036144578313253,0.806282722513089,0.8976897689768977,0.6363636363636364,0.810987646421237,0.8651026392961877,Creator + Editor,0.9493670886075949,0.77,0.8831168831168831,0.875,0.8693709929311195,0.8651026392961877,0.8620689655172413,0.8461538461538461,0.912751677852349,0.5,0.7802436223808591,0.8651026392961877,3407,0.7816091954022989,0.31868131868131866,0.5637583892617449,0.6428571428571429,0.5767265115506264,0.5571847507331378,0.4807692307692308,0.9655172413793104,0.7472527472527473,0.8456375838926175,0.6428571428571429,0.8003161788454545,0.8709677419354839,0.695054945054945
0.9380466472303207,0.9845558457208046,0.9852381341957858,200–400,329,349,591,103,1372,0.9862595419847329,0.9287749287749287,0.9395194697597349,0.7888888888888889,0.9108607073520714,0.9380466472303207,Creator + Editor,0.99079754601227,0.9235127478753541,0.9204545454545454,0.922077922077922,0.9392106903550228,0.9380466472303207,0.9817629179331308,0.9340974212034384,0.9593908629441624,0.6893203883495146,0.8911428976075616,0.9380466472303207,3407,0.9969604863221885,0.8510028653295129,0.6582064297800339,0.7184466019417476,0.8061540958433707,0.8527696793002916,0.7847247336356302,0.9969604863221885,0.9656160458452722,0.949238578680203,0.8349514563106796,0.9366916417895859,0.9642857142857143,0.9002837510779759
0.9494204425711275,0.9884299923477027,0.9910222914105876,400–600,248,214,432,55,949,0.9939148073022313,0.927400468384075,0.9514124293785311,0.7956989247311828,0.917106657449005,0.9494204425711275,Creator + Editor,1.0,0.9295774647887324,0.9293598233995585,0.9736842105263158,0.9581553746786518,0.9494204425711275,0.9879032258064516,0.9252336448598131,0.9745370370370371,0.6727272727272727,0.8901002951076437,0.9494204425711275,3407,1.0,0.8271028037383178,0.8078703703703703,0.7818181818181819,0.8541978389817174,0.9051633298208641,0.8044604927782498,1.0,0.9813084112149533,0.9675925925925926,0.8545454545454545,0.95086161458825,0.9810326659641728,0.9179269328802039
0.9773371104815864,0.9976253457380035,0.9966294569413126,600–800,87,99,151,16,353,1.0,0.9743589743589743,0.9771986970684039,0.8666666666666667,0.9545560845235113,0.9773371104815864,Creator + Editor,1.0,0.9895833333333334,0.9615384615384616,0.9285714285714286,0.9699233058608059,0.9773371104815864,1.0,0.9595959595959596,0.9933774834437086,0.8125,0.941368360759917,0.9773371104815864,3407,1.0,0.9696969696969697,0.9668874172185431,0.8125,0.9372710967288782,0.9801699716713881,0.8910984848484849,1.0,0.98989898989899,1.0,1.0,0.9974747474747475,0.9943342776203966,0.994949494949495
0.972972972972973,0.9995760098674067,0.9981689797906015,800+,49,47,83,6,185,0.968421052631579,0.9473684210526315,0.9880952380952381,1.0,0.9759711779448621,0.972972972972973,Creator + Editor,1.0,0.9375,0.9764705882352941,1.0,0.9784926470588236,0.972972972972973,0.9387755102040817,0.9574468085106383,1.0,1.0,0.9740555796786801,0.972972972972973,3407,1.0,0.9148936170212766,1.0,1.0,0.9787234042553191,0.972972972972973,0.9574468085106382,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0
0.8885630498533724,0.9677134780364107,0.9772591108320936,0–200,87,91,149,14,341,0.9378531073446328,0.8216216216216217,0.9090909090909091,0.782608695652174,0.8627935834273344,0.8885630498533724,Creator-only,0.9222222222222223,0.8085106382978723,0.9121621621621622,1.0,0.9107237556705642,0.8885630498533724,0.9540229885057471,0.8351648351648352,0.9060402684563759,0.6428571428571429,0.8345213087460253,0.8885630498533724,42,0.8045977011494253,0.4945054945054945,0.42953020134228187,0.6428571428571429,0.5928726349635862,0.7096774193548387,0.5686813186813187,0.9655172413793104,0.8021978021978022,0.8791946308724832,0.7142857142857143,0.8402988471838275,0.9120234604105572,0.7582417582417582
0.9453352769679301,0.9836645626656588,0.9882115799255979,200–400,329,349,591,103,1372,0.9879154078549849,0.94,0.9463986599664992,0.8085106382978723,0.9207061765298391,0.9453352769679301,Creator-only,0.9819819819819819,0.9373219373219374,0.9369817578772802,0.8941176470588236,0.9376008310600058,0.9453352769679301,0.993920972644377,0.9426934097421203,0.9560067681895094,0.7378640776699029,0.9076213070614774,0.9453352769679301,42,1.0,0.8939828080229226,0.6429780033840947,0.7475728155339806,0.8211334067352495,0.902332361516035,0.8207778117784517,1.0,0.9684813753581661,0.9627749576988156,0.8058252427184466,0.934270393943857,0.9701166180758017,0.8871533090383064
0.9631190727081138,0.9842845539591425,0.9903507028454702,400–600,248,214,432,55,949,0.9979879275653923,0.951276102088167,0.9634703196347032,0.8297872340425532,0.9356303958327039,0.9631190727081138,Creator-only,0.9959839357429718,0.9447004608294931,0.9504504504504504,1.0,0.9727837117557289,0.9631190727081138,1.0,0.9579439252336449,0.9768518518518519,0.7090909090909091,0.9109716715441014,0.9631190727081138,42,1.0,0.8551401869158879,0.6365740740740741,0.7454545454545455,0.8092922016111269,0.934668071654373,0.8002973661852166,1.0,1.0,0.9791666666666666,0.7818181818181819,0.9402462121212121,0.9810326659641728,0.8909090909090909
0.9858356940509915,0.9980489536117969,0.9976299197222245,600–800,87,99,151,16,353,1.0,0.9897959183673469,0.9868421052631579,0.875,0.9629095059076263,0.9858356940509915,Creator-only,1.0,1.0,0.9803921568627451,0.875,0.9638480392156863,0.9858356940509915,1.0,0.9797979797979798,0.9933774834437086,0.875,0.962043865810422,0.9858356940509915,42,1.0,0.9797979797979798,0.9735099337748344,0.9375,0.9727019783932035,0.9915014164305949,0.9586489898989898,1.0,0.98989898989899,1.0,0.9375,0.9818497474747475,0.9943342776203966,0.963699494949495
0.9837837837837838,0.999639112580266,0.9997565132700268,800+,49,47,83,6,185,1.0,0.9894736842105263,0.9815950920245399,0.8571428571428571,0.9570529083444809,0.9837837837837838,Creator-only,1.0,0.9791666666666666,1.0,0.75,0.9322916666666666,0.9837837837837838,1.0,1.0,0.963855421686747,1.0,0.9909638554216867,0.9837837837837838,42,1.0,1.0,0.9759036144578314,1.0,0.9939759036144579,0.9891891891891892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8709677419354839,0.9669054655540189,0.9713753751687723,0–200,87,91,149,14,341,0.9012345679012346,0.8076923076923077,0.9103448275862069,0.7272727272727273,0.8366361076131192,0.8709677419354839,Creator-only,0.9733333333333334,0.717948717948718,0.9361702127659575,1.0,0.9068630660120022,0.8709677419354839,0.8390804597701149,0.9230769230769231,0.8859060402684564,0.5714285714285714,0.8048729986360164,0.8709677419354839,2026,0.8620689655172413,0.27472527472527475,0.48322147651006714,0.5714285714285714,0.5478610720452887,0.6099706744868035,0.4230769230769231,0.9655172413793104,0.8461538461538461,0.8859060402684564,0.6428571428571429,0.8351085676646889,0.8826979472140762,0.7445054945054945
0.9409620991253644,0.9814196706536404,0.9867531456564298,200–400,329,349,591,103,1372,0.9815950920245399,0.9335180055401662,0.9471919530595139,0.7796610169491526,0.9104915168933431,0.9409620991253644,Creator-only,0.9907120743034056,0.903485254691689,0.9385382059800664,0.9324324324324325,0.9412919918518984,0.9409620991253644,0.9726443768996961,0.9656160458452722,0.9560067681895094,0.6699029126213593,0.8910425258889593,0.9409620991253644,2026,0.9969604863221885,0.8595988538681948,0.5871404399323181,0.7475728155339806,0.7978181489141705,0.8826530612244898,0.8035858347010877,1.0,0.9799426934097422,0.9627749576988156,0.8155339805825242,0.9395629079227705,0.9730320699708455,0.8977383369961331
0.9515279241306639,0.9857970081953585,0.9893278673537634,400–600,248,214,432,55,949,0.991869918699187,0.9360730593607306,0.9555302166476625,0.7692307692307693,0.9131759909845873,0.9515279241306639,Creator-only,1.0,0.9151785714285714,0.9415730337078652,0.9722222222222222,0.9572434568396647,0.9515279241306639,0.9838709677419355,0.9579439252336449,0.9699074074074074,0.6363636363636364,0.887021484186656,0.9515279241306639,2026,1.0,0.9158878504672897,0.6620370370370371,0.7454545454545455,0.8308448582397181,0.9251844046364595,0.8306711979609176,1.0,0.985981308411215,0.9699074074074074,0.8181818181818182,0.9435176335001102,0.9778714436248683,0.9020815632965167
0.9915014164305949,0.997530613993242,0.9981154384247258,600–800,87,99,151,16,353,1.0,0.9949748743718593,0.9900990099009901,0.9333333333333333,0.9796018044015458,0.9915014164305949,Creator-only,1.0,0.99,0.9868421052631579,1.0,0.9942105263157894,0.9915014164305949,1.0,1.0,0.9933774834437086,0.875,0.9670943708609272,0.9915014164305949,2026,1.0,1.0,0.9933774834437086,0.9375,0.9827193708609272,0.9971671388101983,0.96875,1.0,1.0,1.0,0.9375,0.984375,0.9971671388101983,0.96875
0.9837837837837838,0.9988952654498934,0.9983150718285854,800+,49,47,83,6,185,0.9791666666666666,0.9690721649484536,0.9939393939393939,1.0,0.9855445563886285,0.9837837837837838,Creator-only,1.0,0.94,1.0,1.0,0.985,0.9837837837837838,0.9591836734693877,1.0,0.9879518072289156,1.0,0.9867838701745758,0.9837837837837838,2026,1.0,0.8297872340425532,0.9879518072289156,1.0,0.9544347603178672,0.9891891891891892,0.9148936170212766,1.0,1.0,0.9879518072289156,1.0,0.9969879518072289,0.9945945945945946,1.0
0.8709677419354839,0.9581402948049725,0.9683854914675083,0–200,87,91,149,14,341,0.9166666666666666,0.8287292817679558,0.8976897689768977,0.6,0.81077142935288,0.8709677419354839,Creator-only,0.9506172839506173,0.8333333333333334,0.8831168831168831,0.5625,0.8073918751002084,0.8709677419354839,0.8850574712643678,0.8241758241758241,0.912751677852349,0.6428571428571429,0.816210529037421,0.8709677419354839,3407,0.8505747126436781,0.43956043956043955,0.5906040268456376,0.5,0.5951847947624388,0.5571847507331378,0.4697802197802198,0.9655172413793104,0.7692307692307693,0.7785234899328859,0.6428571428571429,0.7890321608500271,0.873900293255132,0.7060439560439561
0.9409620991253644,0.9839234510897452,0.9873663751214771,200–400,329,349,591,103,1372,0.9862595419847329,0.9406657018813314,0.9408825978351374,0.7918781725888325,0.9149215035725086,0.9409620991253644,Creator-only,0.99079754601227,0.9502923976608187,0.9262295081967213,0.8297872340425532,0.9242766714780908,0.9409620991253644,0.9817629179331308,0.9312320916905444,0.9560067681895094,0.7572815533980582,0.9065708328028107,0.9409620991253644,3407,0.9969604863221885,0.8452722063037249,0.7681895093062606,0.7572815533980582,0.8419259388325581,0.857871720116618,0.8012768798508916,1.0,0.9742120343839542,0.9475465313028765,0.8058252427184466,0.9318959521013194,0.9650145772594753,0.8900186385512003
0.9546891464699684,0.9890409087374117,0.9926214087407558,400–600,248,214,432,55,949,0.9939393939393939,0.9301204819277108,0.9582863585118376,0.8316831683168316,0.9285073506739435,0.9546891464699684,Creator-only,0.9959514170040485,0.9601990049751243,0.9340659340659341,0.9130434782608695,0.9508149585764941,0.9546891464699684,0.9919354838709677,0.9018691588785047,0.9837962962962963,0.7636363636363637,0.9103093256705331,0.9546891464699684,3407,1.0,0.9018691588785047,0.8333333333333334,0.7636363636363637,0.8747097139620504,0.9304531085353003,0.8327527612574341,1.0,0.9906542056074766,0.9722222222222222,0.8545454545454545,0.9543554705937883,0.9789251844046365,0.9225998300764655
0.9660056657223796,0.9957265774582347,0.9956463818825285,600–800,87,99,151,16,353,1.0,0.9633507853403142,0.9607843137254902,0.8571428571428571,0.9453194890521655,0.9660056657223796,Creator-only,1.0,1.0,0.9483870967741935,0.7894736842105263,0.93446519524618,0.9660056657223796,1.0,0.9292929292929293,0.9735099337748344,0.9375,0.960075715766941,0.9660056657223796,3407,1.0,0.9797979797979798,0.9470198675496688,0.9375,0.9660794618369122,0.9631728045325779,0.9586489898989898,1.0,0.98989898989899,0.9801324503311258,0.9375,0.976882860057529,0.9886685552407932,0.963699494949495
0.9621621621621622,0.9990970029107014,0.9978573167762357,800+,49,47,83,6,185,0.9896907216494846,0.9318181818181818,0.9595375722543352,1.0,0.9702616189305003,0.9621621621621622,Creator-only,1.0,1.0,0.9222222222222223,1.0,0.9805555555555556,0.9621621621621622,0.9795918367346939,0.8723404255319149,1.0,1.0,0.9629830655666523,0.9621621621621622,3407,1.0,0.8723404255319149,0.963855421686747,1.0,0.9590489618046655,0.9513513513513514,0.9361702127659575,1.0,1.0,1.0,1.0,1.0,0.9945945945945946,1.0
0.8797653958944281,0.9654340789733399,0.9752080448797883,0–200,87,91,149,14,341,0.9310344827586207,0.8369565217391305,0.8956228956228957,0.6666666666666666,0.8325701416968283,0.8797653958944281,"Creator, no fusion",0.9310344827586207,0.8279569892473119,0.8986486486486487,0.6923076923076923,0.8374869532405684,0.8797653958944281,0.9310344827586207,0.8461538461538461,0.8926174496644296,0.6428571428571429,0.8281657303585098,0.8797653958944281,42,0.8045977011494253,0.4725274725274725,0.5167785234899329,0.6428571428571429,0.6091902100059934,0.6891495601173021,0.5576923076923077,0.9770114942528736,0.7912087912087912,0.8456375838926175,0.7142857142857143,0.8320358959099992,0.9002932551319648,0.7527472527472527
0.9395043731778425,0.984500843758112,0.989599624731192,200–400,329,349,591,103,1372,0.990909090909091,0.9353932584269663,0.9370748299319728,0.7959183673469388,0.9148238866537421,0.9395043731778425,"Creator, no fusion",0.9879154078549849,0.9173553719008265,0.9418803418803419,0.8387096774193549,0.921465199763877,0.9395043731778425,0.993920972644377,0.9541547277936963,0.9323181049069373,0.7572815533980582,0.9094188396857672,0.9395043731778425,42,0.9969604863221885,0.8567335243553008,0.637901861252115,0.7475728155339806,0.8097921718658962,0.8841107871720116,0.8021531699446407,1.0,0.9799426934097422,0.9441624365482234,0.8446601941747572,0.9421913310331808,0.9708454810495627,0.9123014437922496
0.958904109589041,0.9842580551386826,0.990448785496204,400–600,248,214,432,55,949,0.9979879275653923,0.9468822170900693,0.9608294930875576,0.8,0.9264249094357548,0.958904109589041,"Creator, no fusion",0.9959839357429718,0.9360730593607306,0.9564220183486238,0.8888888888888888,0.9443419755853038,0.958904109589041,1.0,0.9579439252336449,0.9652777777777778,0.7272727272727273,0.9126236075710374,0.958904109589041,42,1.0,0.8738317757009346,0.6712962962962963,0.7272727272727273,0.8181001998174895,0.934668071654373,0.800552251486831,1.0,0.9953271028037384,0.9699074074074074,0.8,0.9413086275527864,0.9799789251844047,0.8976635514018692
0.9830028328611898,0.9982847116269997,0.9985568190633635,600–800,87,99,151,16,353,1.0,0.9897959183673469,0.9834983498349835,0.8484848484848485,0.9554447791717948,0.9830028328611898,"Creator, no fusion",1.0,1.0,0.9802631578947368,0.8235294117647058,0.9509481424148607,0.9830028328611898,1.0,0.9797979797979798,0.9867549668874173,0.875,0.9603882366713492,0.9830028328611898,42,1.0,0.9797979797979798,0.9337748344370861,0.875,0.9471432035587665,0.9886685552407932,0.9273989898989898,1.0,0.9797979797979798,1.0,1.0,0.9949494949494949,0.9915014164305949,0.9898989898989898
0.9783783783783784,0.997793116265959,0.9985585585585585,800+,49,47,83,6,185,0.9896907216494846,0.9791666666666666,0.9815950920245399,0.8571428571428571,0.9518988343708871,0.9783783783783784,"Creator, no fusion",1.0,0.9591836734693877,1.0,0.75,0.9272959183673469,0.9783783783783784,0.9795918367346939,1.0,0.963855421686747,1.0,0.9858618146053602,0.9783783783783784,42,1.0,1.0,0.963855421686747,0.8333333333333334,0.9492971887550201,0.9837837837837838,0.9166666666666667,1.0,1.0,0.963855421686747,1.0,0.9909638554216867,0.9891891891891892,1.0
0.8826979472140762,0.9610796619674657,0.9714613737411959,0–200,87,91,149,14,341,0.9285714285714286,0.8350515463917526,0.9066666666666666,0.6,0.817572410407462,0.8826979472140762,"Creator, no fusion",0.9629629629629629,0.7864077669902912,0.9006622516556292,1.0,0.9125082454022209,0.8826979472140762,0.896551724137931,0.8901098901098901,0.912751677852349,0.42857142857142855,0.7819961801678996,0.8826979472140762,2026,0.8390804597701149,0.3516483516483517,0.5369127516778524,0.5714285714285714,0.5747675336312226,0.5865102639296188,0.46153846153846156,0.9770114942528736,0.8131868131868132,0.8791946308724832,0.5714285714285714,0.8102053774351854,0.9090909090909091,0.6923076923076923
0.9424198250728864,0.9801717775108135,0.9848096881401456,200–400,329,349,591,103,1372,0.9862595419847329,0.9335219236209336,0.9470198675496688,0.7816091954022989,0.9121026321394085,0.9424198250728864,"Creator, no fusion",0.99079754601227,0.9217877094972067,0.9270664505672609,0.9577464788732394,0.9493495462374942,0.9424198250728864,0.9817629179331308,0.9455587392550143,0.9678510998307953,0.6601941747572816,0.8888417329440556,0.9424198250728864,2026,0.9969604863221885,0.8939828080229226,0.0,0.7572815533980582,0.6620562119357923,0.8797376093294461,0.8256321807104905,1.0,0.9770773638968482,0.9678510998307953,0.7864077669902912,0.9328340576794837,0.9664723032069971,0.8817425654435698
0.9546891464699684,0.9810578993321093,0.9869213262402922,400–600,248,214,432,55,949,0.9939393939393939,0.9433962264150944,0.9573033707865168,0.7640449438202247,0.9146709837403075,0.9546891464699684,"Creator, no fusion",0.9959514170040485,0.9523809523809523,0.9301310043668122,1.0,0.9696158434379533,0.9546891464699684,0.9919354838709677,0.9345794392523364,0.9861111111111112,0.6181818181818182,0.8827019631040584,0.9546891464699684,2026,1.0,0.9205607476635514,0.6157407407407407,0.7272727272727273,0.8158935539192549,0.9241306638566913,0.8239167374681393,1.0,0.9766355140186916,0.9837962962962963,0.7636363636363637,0.9310170434878379,0.9747102212855637,0.8701359388275276
0.9830028328611898,0.9991912114227298,0.9979977369210891,600–800,87,99,151,16,353,1.0,0.9897959183673469,0.9805194805194806,0.8571428571428571,0.9568645640074213,0.9830028328611898,"Creator, no fusion",1.0,1.0,0.9617834394904459,1.0,0.9904458598726115,0.9830028328611898,1.0,0.9797979797979798,1.0,0.75,0.9324494949494949,0.9830028328611898,2026,1.0,0.98989898989899,0.9933774834437086,0.9375,0.9801941183356746,0.9886685552407932,0.963699494949495,1.0,1.0,1.0,1.0,1.0,0.9943342776203966,1.0
